-0.033046,-0.87773,-0.47794,-397.47,-0.049664,0.47912,-0.87636,-450.3,0.99822,-0.0051681,-0.059793,-73.656,0,0,0,1,-0.0098913,-0.9022,-0.43099,-372,-0.029507,0.43131,-0.90179,-473.89,0.99952,0.004047,-0.031836,-52.562,0,0,0,1
-0.029735,-0.88384,-0.4668,-389.8,-0.049327,0.46778,-0.88248,-455.2,0.99834,-0.003204,-0.057729,-72.167,0,0,0,1,-0.004768,-0.90844,-0.41782,-363.24,-0.028972,0.41794,-0.90806,-479.13,0.99957,0.0078555,-0.029106,-50.395,0,0,0,1
-0.027047,-0.88967,-0.45577,-382.11,-0.048756,0.45659,-0.88835,-460.03,0.99844,-0.0018376,-0.055784,-70.741,0,0,0,1,-0.00031212,-0.91436,-0.4048,-354.49,-0.028597,0.40475,-0.91401,-484.2,0.99959,0.011203,-0.02683,-48.518,0,0,0,1
-0.025042,-0.89522,-0.44491,-374.43,-0.047941,0.44561,-0.89395,-464.74,0.99854,-0.001127,-0.053967,-69.394,0,0,0,1,0.0033094,-0.91993,-0.39202,-345.78,-0.028328,0.39183,-0.91961,-489.07,0.99959,0.013913,-0.025027,-46.962,0,0,0,1
-0.023735,-0.90048,-0.43426,-366.81,-0.046882,0.43489,-0.89927,-469.3,0.99862,-0.001086,-0.052274,-68.132,0,0,0,1,0.0059961,-0.92516,-0.37954,-337.15,-0.028106,0.37924,-0.92487,-493.71,0.99959,0.015864,-0.023685,-45.736,0,0,0,1
-0.023096,-0.90545,-0.42385,-359.29,-0.045593,0.42445,-0.90431,-473.68,0.99869,-0.001681,-0.050694,-66.953,0,0,0,1,0.00772,-0.93006,-0.3674,-328.65,-0.027877,0.36702,-0.92979,-498.1,0.99958,0.017001,-0.02276,-44.823,0,0,0,1
-0.023045,-0.91013,-0.41373,-351.91,-0.044096,0.41431,-0.90907,-477.87,0.99876,-0.0028336,-0.049202,-65.844,0,0,0,1,0.008524,-0.93461,-0.35565,-320.33,-0.027593,0.35524,-0.93436,-502.23,0.99958,0.017335,-0.022187,-44.186,0,0,0,1
-0.023464,-0.91453,-0.4039,-344.72,-0.042423,0.4045,-0.91356,-481.84,0.99882,-0.0044255,-0.047768,-64.785,0,0,0,1,0.008514,-0.93885,-0.34433,-312.25,-0.027214,0.34392,-0.93859,-506.09,0.99959,0.016939,-0.021881,-43.771,0,0,0,1
-0.024205,-0.91865,-0.39438,-337.75,-0.040611,0.39501,-0.91778,-485.61,0.99888,-0.0063085,-0.046355,-63.749,0,0,0,1,0.0078445,-0.94275,-0.33349,-304.45,-0.026714,0.33311,-0.9425,-509.67,0.99961,0.015937,-0.02175,-43.514,0,0,0,1
-0.025099,-0.92252,-0.38519,-331.03,-0.038704,0.38585,-0.92175,-489.16,0.99894,-0.0083156,-0.044924,-62.708,0,0,0,1,0.0067021,-0.94634,-0.32318,-297,-0.02608,0.32285,-0.94609,-512.98,0.99964,0.014487,-0.0217,-43.348,0,0,0,1
-0.025975,-0.92615,-0.37632,-324.6,-0.036742,0.37702,-0.92547,-492.5,0.99899,-0.010275,-0.043442,-61.631,0,0,0,1,0.0052856,-0.94961,-0.31344,-289.96,-0.025307,0.31316,-0.94936,-516.01,0.99967,0.012766,-0.021643,-43.206,0,0,0,1
-0.026669,-0.92955,-0.36778,-318.47,-0.034769,0.3685,-0.92897,-495.65,0.99904,-0.012023,-0.041876,-60.494,0,0,0,1,0.003788,-0.95258,-0.30431,-283.36,-0.024404,0.30409,-0.95233,-518.77,0.9997,0.01095,-0.021505,-43.03,0,0,0,1
-0.027039,-0.93274,-0.35956,-312.66,-0.032822,0.3603,-0.93225,-498.6,0.9991,-0.013413,-0.040208,-59.276,0,0,0,1,0.0023797,-0.95525,-0.29583,-277.25,-0.023388,0.29567,-0.95501,-521.26,0.99972,0.0092005,-0.021231,-42.775,0,0,0,1
-0.02697,-0.93575,-0.35166,-307.17,-0.030937,0.35238,-0.93534,-501.38,0.99916,-0.014331,-0.038425,-57.965,0,0,0,1,0.0011959,-0.95763,-0.28801,-271.67,-0.022283,0.28791,-0.9574,-523.51,0.99975,0.0076487,-0.020787,-42.412,0,0,0,1
-0.026381,-0.93858,-0.34405,-302,-0.029142,0.34475,-0.93824,-504.01,0.99923,-0.014692,-0.036527,-56.558,0,0,0,1,0.00032961,-0.95974,-0.28088,-266.61,-0.021122,0.28082,-0.95953,-525.51,0.99978,0.0063899,-0.02016,-41.927,0,0,0,1
-0.02523,-0.94126,-0.33673,-297.13,-0.027459,0.33738,-0.94097,-506.49,0.9993,-0.014449,-0.034526,-55.058,0,0,0,1,-0.00017113,-0.9616,-0.27443,-262.09,-0.019939,0.2744,-0.96141,-527.29,0.9998,0.0054798,-0.019364,-41.328,0,0,0,1
-0.023507,-0.94379,-0.32966,-292.54,-0.025901,0.33025,-0.94354,-508.84,0.99939,-0.01359,-0.032439,-53.478,0,0,0,1,-0.00029947,-0.96323,-0.26864,-258.08,-0.018773,0.26863,-0.96307,-528.85,0.99982,0.0049362,-0.018429,-40.633,0,0,0,1
-0.021232,-0.9462,-0.32282,-288.2,-0.024477,0.32334,-0.94598,-511.08,0.99947,-0.012131,-0.030291,-51.835,0,0,0,1,-8.2484e-05,-0.96465,-0.26349,-254.55,-0.017662,0.26349,-0.96451,-530.23,0.99984,0.0047456,-0.017401,-39.877,0,0,0,1
-0.018452,-0.9485,-0.31618,-284.08,-0.023188,0.31662,-0.94828,-513.22,0.99956,-0.010118,-0.02811,-50.15,0,0,0,1,0.00042925,-0.96588,-0.25893,-251.47,-0.016645,0.25894,-0.96576,-531.43,0.99986,0.0048718,-0.016337,-39.1,0,0,0,1
-0.015232,-0.95069,-0.30971,-280.14,-0.02203,0.31005,-0.95048,-515.28,0.99964,-0.007613,-0.025925,-48.447,0,0,0,1,0.0011732,-0.96695,-0.25492,-248.78,-0.015757,0.25493,-0.96684,-532.48,0.99988,0.0052661,-0.015296,-38.346,0,0,0,1
-0.011649,-0.95278,-0.30337,-276.35,-0.020997,0.30362,-0.95258,-517.27,0.99971,-0.0046927,-0.023769,-46.75,0,0,0,1,0.0020855,-0.96787,-0.2514,-246.45,-0.015031,0.2514,-0.96778,-533.39,0.99988,0.0058769,-0.014336,-37.658,0,0,0,1
-0.0077866,-0.95478,-0.29715,-272.67,-0.02008,0.2973,-0.95459,-519.2,0.99977,-0.0014407,-0.021668,-45.084,0,0,0,1,0.0031102,-0.96866,-0.2483,-244.41,-0.014495,0.24829,-0.96859,-534.18,0.99989,0.0066581,-0.013511,-37.075,0,0,0,1
-0.00373,-0.9567,-0.29101,-269.08,-0.019271,0.29107,-0.95652,-521.08,0.99981,0.0020582,-0.019652,-43.472,0,0,0,1,0.0042038,-0.96936,-0.24556,-242.61,-0.014172,0.24553,-0.9693,-534.87,0.99989,0.0075735,-0.012868,-36.628,0,0,0,1
0.00044007,-0.95854,-0.28494,-265.55,-0.018561,0.28491,-0.95838,-522.91,0.99983,0.0057222,-0.017744,-41.935,0,0,0,1,0.0053379,-0.96998,-0.2431,-241,-0.014084,0.24305,-0.96992,-535.47,0.99989,0.0085995,-0.012444,-36.346,0,0,0,1
0.0046489,-0.96029,-0.27893,-262.06,-0.017946,0.27883,-0.96018,-524.7,0.99983,0.0094757,-0.015966,-40.492,0,0,0,1,0.0064976,-0.97053,-0.24085,-239.52,-0.014251,0.24077,-0.97049,-536.01,0.99988,0.0097235,-0.012271,-36.247,0,0,0,1
0.0088308,-0.96197,-0.273,-258.62,-0.01742,0.27282,-0.96191,-526.44,0.99981,0.013252,-0.014336,-39.159,0,0,0,1,0.0076781,-0.97105,-0.23873,-238.12,-0.01469,0.23863,-0.97101,-536.49,0.99986,0.010941,-0.012376,-36.349,0,0,0,1
0.01293,-0.96358,-0.26713,-255.21,-0.016983,0.26689,-0.96357,-528.13,0.99977,0.016994,-0.012867,-37.948,0,0,0,1,0.0088803,-0.97155,-0.23666,-236.77,-0.015419,0.23653,-0.97151,-536.94,0.99984,0.012253,-0.012778,-36.662,0,0,0,1
0.016901,-0.9651,-0.26135,-251.84,-0.016633,0.26107,-0.96517,-529.77,0.99972,0.020655,-0.011571,-36.869,0,0,0,1,0.010107,-0.97204,-0.23459,-235.41,-0.016449,0.23442,-0.972,-537.37,0.99981,0.01366,-0.013494,-37.195,0,0,0,1
0.020709,-0.96654,-0.25569,-248.52,-0.016371,0.25536,-0.9667,-531.35,0.99965,0.024198,-0.010452,-35.928,0,0,0,1,0.011359,-0.97254,-0.23246,-234.02,-0.01779,0.23223,-0.9725,-537.79,0.99978,0.01516,-0.014531,-37.95,0,0,0,1
0.024327,-0.96791,-0.25016,-245.28,-0.016198,0.2498,-0.96816,-532.86,0.99957,0.027595,-0.0095121,-35.127,0,0,0,1,0.012636,-0.97307,-0.2302,-232.55,-0.01944,0.22992,-0.97301,-538.22,0.99973,0.016747,-0.015889,-38.925,0,0,0,1
0.027738,-0.96918,-0.2448,-242.11,-0.016112,0.2444,-0.96953,-534.3,0.99949,0.030825,-0.0087496,-34.465,0,0,0,1,0.013932,-0.97362,-0.22779,-230.99,-0.021389,0.22744,-0.97355,-538.65,0.99967,0.018409,-0.017557,-40.111,0,0,0,1
0.03093,-0.97038,-0.23964,-239.05,-0.016114,0.23921,-0.97083,-535.67,0.99939,0.033876,-0.0081584,-33.937,0,0,0,1,0.015239,-0.9742,-0.2252,-229.32,-0.02361,0.22477,-0.97412,-539.1,0.99961,0.020128,-0.019508,-41.489,0,0,0,1
0.033901,-0.97149,-0.23468,-236.1,-0.016201,0.23423,-0.97204,-536.95,0.99929,0.03674,-0.0077295,-33.538,0,0,0,1,0.016543,-0.97482,-0.22243,-227.55,-0.026061,0.22191,-0.97471,-539.57,0.99952,0.02188,-0.0217,-43.03,0,0,0,1
0.036652,-0.97251,-0.22997,-233.29,-0.016367,0.22949,-0.97317,-538.16,0.99919,0.039417,-0.0074509,-33.257,0,0,0,1,0.01783,-0.97547,-0.21948,-225.67,-0.028684,0.21888,-0.97532,-540.05,0.99943,0.023637,-0.024078,-44.695,0,0,0,1
0.03919,-0.97346,-0.22551,-230.61,-0.016608,0.225,-0.97421,-539.28,0.99909,0.041908,-0.0073086,-33.083,0,0,0,1,0.019083,-0.97613,-0.21639,-223.7,-0.031407,0.21569,-0.97594,-540.56,0.99932,0.025367,-0.02657,-46.437,0,0,0,1
0.041524,-0.97432,-0.2213,-228.08,-0.016915,0.22077,-0.97518,-540.32,0.99899,0.044222,-0.007287,-33.004,0,0,0,1,0.020287,-0.97681,-0.21319,-221.66,-0.034149,0.21239,-0.97658,-541.08,0.99921,0.027036,-0.029097,-48.203,0,0,0,1
0.043667,-0.97511,-0.21736,-225.7,-0.01728,0.2168,-0.97606,-541.29,0.9989,0.046366,-0.0073696,-33.005,0,0,0,1,0.021422,-0.97749,-0.20993,-219.58,-0.036825,0.20903,-0.97721,-541.62,0.99909,0.028612,-0.031578,-49.938,0,0,0,1
0.045634,-0.97584,-0.21368,-223.46,-0.017694,0.21308,-0.97687,-542.19,0.9988,0.04835,-0.00754,-33.073,0,0,0,1,0.022476,-0.97816,-0.20666,-217.5,-0.039353,0.20567,-0.97782,-542.17,0.99897,0.030063,-0.033932,-51.588,0,0,0,1
0.047437,-0.9765,-0.21024,-221.37,-0.018146,0.20961,-0.97762,-543.02,0.99871,0.050185,-0.0077828,-33.194,0,0,0,1,0.023435,-0.97881,-0.20344,-215.44,-0.041658,0.20235,-0.97842,-542.73,0.99886,0.031366,-0.036086,-53.103,0,0,0,1
0.049087,-0.9771,-0.20703,-219.41,-0.018628,0.20636,-0.9783,-543.79,0.99862,0.051877,-0.0080845,-33.357,0,0,0,1,0.024291,-0.97943,-0.2003,-213.43,-0.043678,0.19913,-0.979,-543.3,0.99875,0.032503,-0.037981,-54.444,0,0,0,1
0.050592,-0.97765,-0.20403,-217.56,-0.019131,0.20331,-0.97893,-544.51,0.99854,0.053432,-0.0084339,-33.552,0,0,0,1,0.02504,-0.98002,-0.19729,-211.5,-0.045368,0.19606,-0.97955,-543.87,0.99866,0.033464,-0.039571,-55.578,0,0,0,1
0.051956,-0.97817,-0.20121,-215.82,-0.019648,0.20045,-0.97951,-545.2,0.99846,0.054852,-0.0088229,-33.772,0,0,0,1,0.025686,-0.98057,-0.19445,-209.67,-0.0467,0.19316,-0.98006,-544.44,0.99858,0.03425,-0.040829,-56.486,0,0,0,1
0.05318,-0.97865,-0.19853,-214.16,-0.020175,0.19773,-0.98005,-545.85,0.99838,0.056135,-0.0092466,-34.012,0,0,0,1,0.026237,-0.98108,-0.19179,-207.94,-0.047663,0.19045,-0.98055,-545.01,0.99852,0.03487,-0.041742,-57.157,0,0,0,1
